,Frame,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
612,613,507.0,565.0,1438,960,355,1042,492,511,616,215,1093,575,1701,496,515.0,496.0,666,73,283.0,193.0,1496,257,1357,206,644,46,1311,927,1144,665,337,675,506,57,1209,323,388,48,1438,928,138,659
613,614,507.0,566.0,1438,960,356,1042,492,510,616,216,1092,576,1700,496,515.0,496.0,667,72,283.0,193.0,1497,257,1358,206,643,47,1310,926,1143,665,338,674,507,57,1209,323,388,48,1438,928,137,659
614,615,506.0,565.0,1437,961,356,1042,492,509,615,217,1093,575,1702,496,516.0,496.0,667,72,282.0,194.0,1498,257,1358,205,642,46,1310,926,1144,665,337,676,506,57,1210,322,388,47,1439,928,138,658
615,616,507.0,566.0,1437,960,357,1042,493,510,615,217,1093,576,1701,496,516.0,497.0,667,73,282.0,194.0,1499,259,1357,205,643,47,1312,925,1143,665,339,675,507,58,1208,321,388,47,1439,927,137,657
616,617,506.0,565.0,1438,960,357,1041,492,511,614,218,1093,576,1702,495,517.0,498.0,668,72,282.0,193.0,1498,260,1357,205,643,47,1311,924,1144,665,338,676,506,57,1209,321,388,47,1438,927,138,657
617,618,506.0,566.0,1437,960,357,1039,493,510,615,217,1092,577,1702,496,516.0,498.0,667,73,282.0,192.0,1498,258,1359,206,644,47,1311,924,1144,665,337,675,506,58,1210,321,388,47,1439,928,139,659
618,619,507.0,565.0,1437,960,357,1041,493,510,614,218,1093,578,1702,496,518.0,498.0,667,73,282.0,192.0,1499,257,1359,206,644,47,1309,923,1143,665,337,675,507,57,1209,321,388,47,1439,927,138,659
619,620,506.0,566.0,1438,960,357,1040,492,511,614,216,1093,577,1702,495,516.0,497.0,668,73,283.0,190.0,1499,259,1359,207,645,47,1309,923,1143,666,337,675,508,57,1209,322,387,48,1439,928,140,661
620,621,506.0,566.0,1437,960,358,1041,492,513,614,217,1093,577,1701,496,516.0,498.0,667,73,283.0,190.0,1499,258,1358,208,644,47,1308,923,1142,665,338,675,507,57,1210,323,388,49,1439,928,139,660
621,622,507.0,566.0,1438,960,358,1040,493,512,615,217,1092,577,1702,495,517.0,498.0,669,74,282.0,190.0,1498,258,1358,208,645,47,1309,923,1143,665,339,675,508,57,1209,321,387,49,1439,927,139,660
622,623,507.0,566.0,1439,960,359,1041,493,511,616,218,1094,577,1702,496,517.0,498.0,669,73,282.0,190.0,1499,259,1358,209,645,48,1308,923,1142,664,338,674,507,57,1208,320,387,49,1439,928,138,662
623,624,507.0,566.0,1438,958,360,1041,494,511,615,218,1093,578,1702,495,518.0,499.0,669,74,284.0,189.0,1500,258,1358,210,645,48,1307,924,1143,665,338,674,509,57,1209,320,388,49,1439,928,138,661
624,625,508.0,567.0,1439,959,359,1040,494,512,615,218,1093,577,1702,495,518.0,499.0,670,74,284.0,189.0,1499,258,1359,211,645,48,1307,924,1143,664,338,674,510,58,1207,320,388,51,1439,928,139,662
625,626,509.0,566.0,1439,958,359,1040,493,513,615,218,1093,577,1702,493,518.0,499.0,669,75,283.0,189.0,1499,256,1358,211,645,48,1307,924,1142,665,337,675,508,57,1209,319,387,50,1439,927,137,662
626,627,509.0,565.0,1440,958,359,1040,494,513,615,219,1092,578,1702,493,518.0,498.0,669,75,282.0,188.0,1498,256,1358,210,646,48,1306,924,1142,665,337,674,509,57,1209,319,388,50,1439,927,139,660
627,628,510.0,565.0,1439,957,358,1040,494,513,615,219,1093,577,1702,493,517.0,498.0,667,76,281.0,188.0,1498,255,1359,212,645,48,1308,925,1143,665,336,675,508,58,1208,318,388,50,1439,927,138,659
628,629,511.0,566.0,1440,958,360,1041,494,513,616,218,1093,576,1701,493,519.0,498.0,668,76,281.0,187.0,1498,256,1360,211,645,49,1308,925,1142,664,337,674,509,59,1208,318,388,50,1439,927,140,659
629,630,512.0,566.0,1441,957,360,1040,495,512,615,219,1093,576,1702,493,519.0,498.0,667,75,282.0,187.0,1497,255,1359,213,645,49,1307,924,1142,664,337,674,508,58,1207,318,388,51,1439,928,140,660
630,631,512.0,568.0,1439,957,359,1040,497,514,616,218,1093,578,1701,493,520.0,497.0,667,77,282.0,188.0,1499,256,1359,213,645,50,1307,926,1142,664,338,673,508,58,1206,319,388,50,1439,926,141,659
631,632,513.0,567.0,1441,957,360,1041,496,512,616,218,1093,577,1701,492,520.0,497.0,667,76,282.0,188.0,1499,255,1360,214,646,49,1306,926,1141,663,339,672,509,58,1207,319,388,50,1439,927,140,660
632,633,513.0,569.0,1442,956,359,1039,496,512,616,219,1093,578,1702,493,520.0,497.0,668,76,282.0,189.0,1498,257,1360,213,645,50,1306,924,1141,662,338,672,508,58,1206,319,388,50,1439,928,142,659
633,634,512.0,569.0,1442,957,358,1038,496,511,616,219,1093,578,1701,493,521.0,497.0,668,75,282.0,187.0,1499,258,1360,213,646,48,1308,924,1141,663,339,672,509,57,1205,319,389,51,1439,927,142,657
634,635,513.0,569.0,1442,955,357,1039,496,513,616,218,1094,577,1701,494,520.0,497.0,668,76,281.0,187.0,1500,258,1360,212,644,48,1308,926,1142,664,338,673,508,58,1206,318,388,50,1439,927,142,658
635,636,513.0,570.0,1442,957,359,1037,497,513,616,220,1095,576,1701,493,520.0,498.0,667,76,281.0,188.0,1500,257,1360,213,644,48,1308,926,1142,663,339,673,507,58,1206,317,388,50,1439,927,142,660
636,637,512.0,569.0,1441,956,358,1040,496,513,617,219,1096,577,1703,493,521.0,497.0,668,76,280.0,187.0,1501,257,1360,213,643,48,1308,926,1141,665,339,673,507,59,1206,316,387,51,1439,927,144,659
637,638,513.0,569.0,1442,958,358,1039,497,514,617,219,1094,576,1702,493,520.0,498.0,668,77,280.0,187.0,1502,257,1361,214,644,50,1308,927,1142,664,339,674,508,59,1207,316,388,51,1439,928,144,660
638,639,513.0,569.0,1441,957,358,1039,496,516,617,221,1095,576,1703,493,519.0,498.0,667,76,279.0,187.0,1502,257,1360,212,645,49,1309,926,1141,663,340,675,507,58,1206,317,386,50,1439,927,143,661
639,640,512.0,570.0,1441,957,358,1038,497,514,618,220,1094,575,1702,492,521.0,497.0,668,76,281.0,188.0,1503,256,1360,213,644,49,1309,926,1142,663,340,674,508,58,1206,319,387,51,1439,927,143,660
640,641,514.0,569.0,1442,957,358,1039,496,515,618,219,1095,576,1701,493,520.0,497.0,667,77,280.0,188.0,1504,257,1360,213,644,50,1309,926,1143,663,339,674,508,59,1205,318,386,51,1439,927,142,660
641,642,514.0,569.0,1441,957,357,1039,496,516,618,220,1094,574,1702,492,520.0,496.0,667,78,280.0,187.0,1504,255,1361,214,645,50,1310,926,1143,665,340,675,508,58,1204,318,385,51,1439,927,143,659
642,643,514.0,570.0,1441,957,355,1039,496,517,617,219,1096,575,1701,492,521.0,497.0,668,78,280.0,188.0,1503,255,1360,214,645,51,1310,926,1144,665,340,674,507,59,1205,317,386,52,1438,927,143,661
643,644,514.0,570.0,1442,957,356,1038,497,516,618,221,1094,575,1701,491,521.0,498.0,668,78,280.0,188.0,1505,255,1359,214,644,50,1310,927,1145,664,341,675,507,58,1205,316,387,52,1439,927,142,661
644,645,515.0,570.0,1441,958,355,1040,496,516,618,220,1094,575,1701,492,519.0,498.0,668,78,281.0,190.0,1505,254,1360,214,644,50,1312,927,1144,664,341,675,507,59,1205,315,387,52,1439,927,144,662
645,646,514.0,570.0,1442,956,356,1040,495,516,619,220,1095,575,1701,491,520.0,498.0,669,77,282.0,191.0,1504,254,1361,214,644,50,1311,927,1145,664,341,675,507,57,1205,316,387,52,1439,927,143,662
646,647,513.0,570.0,1442,958,354,1040,495,515,619,219,1094,575,1701,491,520.0,498.0,670,78,281.0,190.0,1504,254,1361,217,644,49,1312,929,1146,664,341,675,508,58,1205,316,387,53,1438,927,143,663
647,648,514.0,569.0,1443,958,355,1039,495,515,619,219,1095,574,1701,490,521.0,497.0,670,76,282.0,191.0,1505,254,1361,215,644,48,1312,929,1145,665,341,674,506,57,1205,318,387,53,1439,927,143,662
648,649,514.0,570.0,1443,958,354,1039,494,514,619,219,1094,574,1700,491,522.0,497.0,670,78,281.0,192.0,1504,254,1361,216,644,49,1310,930,1146,667,341,674,507,58,1205,315,386,54,1439,927,142,662
649,650,514.0,569.0,1442,957,354,1039,494,513,619,219,1095,573,1701,491,522.0,497.0,670,77,282.0,191.0,1505,254,1362,216,644,49,1309,930,1146,667,341,674,507,57,1206,316,386,53,1438,928,142,661
650,651,512.0,569.0,1442,959,355,1039,494,514,618,217,1096,574,1701,491,523.0,498.0,672,77,282.0,191.0,1504,254,1361,217,645,49,1309,929,1147,667,342,674,507,58,1205,314,386,54,1438,928,144,662
651,652,514.0,570.0,1442,959,356,1039,493,512,619,218,1095,574,1702,491,522.0,498.0,671,77,282.0,191.0,1503,254,1362,216,644,50,1310,929,1146,667,342,675,507,58,1205,314,385,54,1439,927,143,662
652,653,514.0,569.0,1443,958,354,1041,493,512,619,217,1095,574,1702,490,521.0,497.0,670,78,281.0,190.0,1503,255,1363,215,645,50,1308,930,1146,666,341,674,507,57,1204,314,385,55,1438,927,144,662
653,654,514.0,570.0,1442,959,355,1039,493,513,619,217,1095,574,1700,490,521.0,498.0,671,79,282.0,190.0,1502,253,1362,215,645,50,1308,929,1148,665,341,674,507,57,1206,315,384,55,1439,927,142,663
654,655,513.0,569.0,1444,958,355,1040,493,511,619,216,1096,576,1701,490,521.0,497.0,670,78,281.0,190.0,1501,253,1362,214,646,51,1310,929,1147,666,342,674,507,58,1205,315,384,55,1438,928,142,663
655,656,514.0,569.0,1444,958,354,1039,492,512,618,217,1096,576,1700,490,521.0,497.0,670,77,281.0,190.0,1503,253,1360,215,646,52,1311,931,1148,665,340,673,507,59,1206,315,383,54,1438,927,142,665
656,657,514.0,568.0,1444,959,354,1040,492,512,619,217,1098,576,1700,491,521.0,497.0,671,78,281.0,189.0,1502,254,1360,214,646,51,1310,931,1149,666,341,674,507,58,1206,315,383,55,1439,927,140,666
657,658,514.0,568.0,1445,958,354,1039,491,511,618,216,1098,576,1700,490,521.0,497.0,670,78,280.0,189.0,1502,253,1361,214,645,51,1312,932,1150,665,342,673,507,58,1207,315,383,53,1439,928,141,666
658,659,514.0,568.0,1445,958,354,1040,492,512,620,217,1099,577,1698,491,522.0,496.0,670,77,281.0,189.0,1502,254,1361,213,646,50,1311,932,1151,665,342,673,506,58,1209,315,383,55,1439,928,141,668
659,660,514.0,568.0,1445,959,355,1040,492,513,619,217,1097,577,1698,491,520.0,497.0,670,79,280.0,189.0,1501,254,1359,214,646,51,1311,932,1150,666,341,673,506,58,1210,315,383,54,1439,927,139,667
660,661,514.0,568.0,1445,958,354,1040,492,513,619,217,1097,578,1699,491,520.0,497.0,669,78,280.0,189.0,1501,255,1358,215,646,50,1310,931,1151,666,341,673,506,58,1209,315,384,55,1439,928,138,668
661,662,514.0,568.0,1445,957,355,1042,491,513,619,218,1096,577,1699,489,522.0,496.0,670,77,281.0,189.0,1501,255,1358,215,646,51,1308,932,1151,667,341,673,507,58,1209,315,383,54,1439,928,141,667
662,663,514.0,568.0,1445,958,354,1042,492,513,619,217,1096,578,1698,491,521.0,496.0,669,79,281.0,188.0,1500,255,1356,216,646,51,1309,931,1151,668,341,675,507,59,1208,314,384,54,1439,927,141,667
663,664,513.0,568.0,1446,958,354,1042,491,514,620,218,1097,578,1698,490,522.0,496.0,669,78,281.0,189.0,1499,256,1357,216,647,51,1309,932,1152,668,339,675,507,59,1208,315,383,54,1440,927,141,666
664,665,514.0,568.0,1445,958,354,1042,492,514,619,216,1097,578,1697,490,522.0,495.0,670,78,281.0,187.0,1499,255,1357,216,646,50,1309,930,1152,668,340,675,506,58,1208,315,384,55,1440,927,141,667
665,666,513.0,568.0,1445,959,354,1042,491,513,619,217,1096,579,1698,491,523.0,496.0,671,77,281.0,188.0,1497,255,1358,217,647,52,1311,930,1151,667,339,676,507,57,1209,315,383,56,1440,926,141,667
666,667,514.0,569.0,1444,958,354,1040,491,513,619,217,1096,578,1697,489,523.0,496.0,671,77,282.0,189.0,1498,256,1359,215,647,51,1309,929,1152,667,340,676,507,59,1209,315,383,56,1440,926,142,666
667,668,513.0,569.0,1444,958,356,1040,491,512,619,217,1096,578,1696,490,524.0,496.0,672,77,282.0,189.0,1498,256,1359,216,647,51,1308,930,1152,667,339,676,507,57,1207,315,383,56,1441,926,140,667
668,669,513.0,568.0,1445,958,355,1041,490,512,619,217,1096,577,1697,491,524.0,495.0,672,77,281.0,188.0,1499,256,1358,216,646,51,1308,930,1152,667,340,676,508,58,1208,315,383,56,1440,926,142,666
669,670,514.0,569.0,1445,958,356,1040,491,512,619,217,1096,577,1697,491,525.0,497.0,671,78,281.0,189.0,1499,255,1357,216,648,51,1308,930,1153,667,340,675,508,58,1207,315,383,56,1441,927,141,666
670,671,514.0,569.0,1445,958,356,1040,490,513,619,217,1096,578,1698,491,524.0,496.0,672,78,281.0,189.0,1500,254,1355,215,647,50,1307,929,1153,667,340,675,509,58,1206,315,383,56,1439,927,142,666
671,672,514.0,568.0,1444,959,357,1040,490,512,620,217,1097,578,1699,491,526.0,496.0,670,80,280.0,189.0,1500,254,1355,215,647,52,1307,928,1153,667,340,675,509,58,1205,315,384,56,1440,927,142,666
672,673,514.0,568.0,1445,958,356,1040,491,513,619,217,1097,578,1697,491,525.0,497.0,671,80,280.0,189.0,1501,255,1353,216,648,51,1306,928,1153,668,340,674,511,58,1205,314,384,56,1440,928,142,667
673,674,515.0,568.0,1445,958,357,1039,491,513,619,217,1097,578,1699,491,525.0,497.0,672,79,281.0,188.0,1501,254,1353,215,648,52,1305,929,1154,668,340,675,511,58,1206,313,384,55,1439,927,142,667
674,675,516.0,567.0,1446,958,357,1037,491,515,619,217,1098,579,1699,491,524.0,497.0,671,80,281.0,187.0,1501,254,1353,217,648,52,1306,928,1153,669,340,674,511,58,1206,312,385,54,1440,927,142,669
675,676,516.0,566.0,1447,957,357,1037,491,513,620,216,1098,578,1698,490,525.0,497.0,671,78,281.0,186.0,1500,255,1354,218,649,52,1306,929,1153,669,340,675,512,58,1206,311,385,54,1439,927,141,669
676,677,516.0,567.0,1447,957,357,1038,492,515,620,216,1097,579,1698,490,525.0,497.0,672,80,281.0,187.0,1501,255,1353,218,649,53,1305,930,1152,669,340,675,512,58,1204,311,385,55,1440,927,142,668
677,678,516.0,567.0,1446,958,357,1037,491,514,618,217,1097,579,1698,490,524.0,497.0,672,80,280.0,186.0,1501,255,1355,217,649,52,1307,929,1153,671,340,675,512,57,1204,310,384,55,1440,926,143,669
678,679,516.0,567.0,1445,957,356,1037,491,514,619,219,1097,579,1698,491,524.0,498.0,672,81,280.0,185.0,1502,255,1354,217,649,53,1307,929,1154,671,339,675,512,58,1202,309,384,55,1440,927,144,669
679,680,515.0,567.0,1445,957,356,1036,490,513,618,219,1097,579,1697,490,524.0,498.0,673,82,280.0,185.0,1501,256,1354,217,648,53,1307,929,1152,671,338,676,512,58,1202,309,385,54,1439,926,143,668
680,681,515.0,567.0,1445,958,356,1036,491,513,618,220,1097,579,1697,491,523.0,497.0,672,81,280.0,185.0,1501,255,1354,217,649,53,1308,928,1153,671,337,674,512,59,1201,310,386,56,1440,927,143,670
681,682,516.0,567.0,1445,958,356,1037,491,512,618,221,1098,578,1696,490,524.0,497.0,672,81,280.0,185.0,1501,256,1354,217,648,54,1307,926,1152,672,336,675,512,59,1202,310,385,56,1439,927,142,669
682,683,516.0,568.0,1445,958,356,1036,491,512,620,220,1097,578,1696,490,523.0,496.0,672,81,280.0,185.0,1502,254,1356,217,649,54,1308,927,1152,670,337,674,511,59,1202,309,385,57,1440,926,144,669
683,684,516.0,568.0,1444,957,357,1037,491,513,619,222,1098,579,1697,490,523.0,496.0,672,82,281.0,185.0,1501,255,1355,216,649,53,1309,928,1153,671,336,673,512,60,1203,308,385,55,1439,926,144,668
684,685,516.0,569.0,1445,956,357,1036,491,512,619,221,1098,579,1695,490,523.0,495.0,672,81,280.0,184.0,1501,256,1355,218,650,53,1309,927,1154,671,336,674,511,60,1203,310,385,55,1439,926,145,669
685,686,515.0,568.0,1445,957,357,1038,491,513,619,221,1098,579,1697,490,524.0,496.0,671,82,280.0,186.0,1499,257,1355,217,649,53,1308,926,1154,672,337,674,510,60,1203,310,385,55,1439,926,145,670
686,687,516.0,569.0,1444,958,357,1036,491,514,619,221,1099,580,1696,490,523.0,495.0,672,81,280.0,185.0,1500,258,1354,217,649,53,1308,926,1156,672,336,674,511,59,1202,309,385,55,1439,927,144,670
687,688,516.0,568.0,1444,957,356,1037,491,513,619,221,1099,580,1697,492,523.0,495.0,673,81,280.0,185.0,1498,258,1355,217,650,53,1308,926,1154,672,336,673,511,59,1204,310,384,56,1439,927,143,671
688,689,518.0,568.0,1445,957,356,1036,491,513,619,220,1098,582,1696,491,524.0,497.0,673,82,280.0,184.0,1499,258,1354,218,650,54,1307,925,1154,672,334,674,510,59,1204,311,384,55,1439,926,143,671
689,690,517.0,567.0,1443,956,356,1036,491,513,620,219,1099,581,1696,490,523.0,497.0,673,81,280.0,184.0,1497,257,1355,217,649,53,1307,925,1154,671,335,673,510,59,1203,312,384,57,1439,927,143,670
690,691,518.0,567.0,1444,957,355,1036,490,513,619,220,1098,584,1694,490,524.0,497.0,674,82,280.0,185.0,1496,258,1354,216,650,54,1307,923,1153,671,336,674,511,59,1204,312,383,56,1439,927,144,669
691,692,519.0,568.0,1442,955,355,1036,491,512,619,219,1100,583,1694,491,524.0,497.0,673,81,280.0,186.0,1497,257,1357,216,651,54,1305,923,1153,670,336,674,511,60,1203,312,383,56,1439,926,143,670
692,693,519.0,568.0,1444,955,355,1037,490,513,618,219,1099,585,1693,489,524.0,498.0,674,82,280.0,186.0,1497,256,1356,217,648,55,1305,922,1154,670,335,675,512,60,1204,311,382,56,1439,926,144,671
693,694,518.0,568.0,1445,954,354,1037,490,512,618,219,1100,583,1694,490,525.0,497.0,674,82,280.0,186.0,1497,257,1356,217,649,54,1306,924,1154,670,336,674,511,60,1203,310,383,57,1439,926,144,672
694,695,518.0,568.0,1444,955,355,1038,490,512,618,219,1101,583,1693,490,524.0,498.0,674,83,279.0,187.0,1497,256,1356,216,648,55,1306,924,1154,670,336,674,511,60,1203,310,382,58,1439,926,144,672
695,696,516.0,568.0,1445,955,354,1036,490,512,618,219,1099,584,1693,490,525.0,498.0,674,83,281.0,188.0,1497,256,1355,214,648,55,1308,923,1153,670,337,675,509,59,1201,311,382,59,1439,927,144,671
696,697,518.0,568.0,1443,955,355,1038,489,512,618,217,1098,582,1693,490,525.0,497.0,675,83,280.0,186.0,1496,255,1356,215,648,54,1308,924,1151,670,336,674,509,60,1203,309,383,59,1439,927,144,672
697,698,517.0,567.0,1444,954,353,1037,488,513,617,218,1098,583,1693,491,525.0,497.0,674,82,282.0,188.0,1496,257,1356,214,649,55,1309,925,1152,669,337,675,508,60,1203,311,382,59,1439,927,145,674
698,699,517.0,569.0,1445,955,354,1036,487,512,619,218,1098,583,1694,491,525.0,498.0,674,81,282.0,188.0,1495,259,1356,213,649,54,1308,926,1152,670,336,674,509,60,1205,311,382,59,1440,927,144,673
699,700,517.0,568.0,1445,954,352,1035,488,513,618,218,1098,583,1693,493,525.0,498.0,674,82,282.0,188.0,1495,259,1355,214,647,54,1309,924,1152,671,336,674,509,60,1205,310,382,59,1439,926,144,672
700,701,518.0,568.0,1445,953,354,1036,487,513,617,217,1099,581,1693,492,525.0,497.0,675,82,283.0,188.0,1494,260,1354,213,648,55,1308,924,1153,671,336,674,510,61,1205,310,382,59,1439,927,145,673
701,702,516.0,569.0,1445,954,354,1034,487,513,616,217,1100,581,1695,492,524.0,496.0,675,83,281.0,187.0,1494,259,1354,214,647,56,1308,925,1154,674,336,674,511,61,1204,308,383,57,1440,927,146,672
702,703,516.0,569.0,1445,953,354,1034,487,513,616,217,1100,580,1695,492,524.0,498.0,675,83,283.0,187.0,1495,260,1354,215,647,55,1307,925,1154,673,336,675,511,61,1206,307,383,59,1440,925,148,672
703,704,516.0,569.0,1444,954,355,1034,487,512,616,216,1099,580,1695,492,524.0,497.0,675,83,282.0,186.0,1495,259,1354,216,647,55,1307,927,1154,672,336,675,509,60,1204,306,384,57,1439,927,147,672
704,705,516.0,568.0,1445,953,354,1033,487,513,616,216,1100,581,1694,490,524.0,496.0,675,84,283.0,186.0,1495,258,1354,216,647,55,1306,927,1153,672,336,674,509,62,1206,306,385,58,1439,926,147,673
705,706,517.0,569.0,1444,953,354,1034,488,514,616,216,1098,580,1695,491,524.0,496.0,675,84,281.0,186.0,1495,259,1354,218,647,55,1306,926,1154,672,337,674,510,62,1207,307,384,58,1439,927,147,674
706,707,517.0,569.0,1445,953,354,1033,488,513,616,215,1098,579,1696,490,524.0,496.0,675,85,282.0,186.0,1495,259,1353,219,647,56,1306,927,1154,671,337,675,509,63,1206,307,385,59,1440,926,148,673
707,708,517.0,569.0,1445,952,354,1034,488,513,617,215,1098,580,1695,490,524.0,496.0,675,83,281.0,186.0,1495,261,1354,219,647,56,1306,928,1153,672,337,674,509,64,1208,307,384,59,1439,927,148,673
708,709,517.0,569.0,1446,953,353,1032,488,514,616,215,1097,581,1697,490,525.0,497.0,673,84,281.0,186.0,1495,261,1353,218,647,55,1307,928,1152,671,338,675,510,64,1207,308,385,60,1440,927,148,675
709,710,516.0,569.0,1446,953,355,1034,488,512,616,216,1097,580,1696,489,524.0,497.0,675,83,280.0,185.0,1495,262,1352,218,647,55,1307,928,1152,672,337,674,509,65,1208,309,385,59,1439,927,147,674
710,711,517.0,570.0,1447,953,356,1033,488,514,618,215,1096,581,1697,490,524.0,496.0,673,85,280.0,185.0,1496,261,1351,218,646,55,1307,927,1153,670,338,675,509,64,1207,307,385,60,1440,927,148,673
711,712,516.0,571.0,1448,953,355,1034,488,513,617,214,1097,581,1697,489,525.0,496.0,674,85,280.0,184.0,1495,262,1351,216,646,55,1307,927,1153,671,337,675,509,65,1207,308,385,60,1439,927,148,672
712,713,516.0,570.0,1447,953,356,1034,488,512,617,215,1097,581,1697,490,525.0,497.0,674,85,279.0,186.0,1494,262,1353,216,645,55,1307,927,1153,669,338,675,508,64,1206,309,384,61,1440,926,149,673
713,714,517.0,571.0,1448,953,355,1034,488,512,618,214,1096,581,1697,489,524.0,496.0,674,85,280.0,185.0,1494,261,1354,216,645,55,1308,926,1154,670,336,674,508,65,1206,309,385,62,1439,925,150,673
714,715,517.0,571.0,1447,953,355,1034,487,511,618,215,1096,581,1696,489,524.0,497.0,673,87,279.0,185.0,1493,261,1353,216,645,54,1307,925,1153,670,337,674,510,65,1206,311,386,62,1439,927,148,674
715,716,519.0,570.0,1449,953,355,1034,488,512,617,215,1097,581,1696,489,524.0,496.0,673,85,279.0,184.0,1494,260,1353,214,644,54,1308,924,1153,669,337,674,510,65,1206,311,386,62,1439,926,148,674
716,717,518.0,570.0,1448,954,354,1033,487,511,618,215,1097,580,1697,489,525.0,496.0,674,84,278.0,185.0,1494,260,1351,213,643,54,1307,925,1154,668,337,674,510,65,1206,310,384,61,1440,927,148,675
717,718,518.0,571.0,1449,953,355,1033,488,511,617,216,1095,581,1696,488,525.0,497.0,673,84,278.0,184.0,1493,262,1351,212,643,54,1308,925,1153,669,338,674,510,65,1206,310,384,62,1439,927,148,673
